"FileName","InputType","RecordingDuration","nIPIReps","minGoodProb","AllIPIs","IPImin_ms","IPImax_ms","CompletionStatus","ExecutionTime_s","ClicksFound","ClicksPassed","ClickPassRate","RecordingSubdirectory"
"9242.250723011312.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2181,6,0,0,"BonavistaBay_2025-07"
"9242.250723011812.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2185,23,0,0,"BonavistaBay_2025-07"
"9242.250723012312.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2188,1,0,0,"BonavistaBay_2025-07"
"9242.250723012812.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2192,1,0,0,"BonavistaBay_2025-07"
"9242.250723013312.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2195,0,0,NA,"BonavistaBay_2025-07"
"9242.250723013812.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2199,10,0,0,"BonavistaBay_2025-07"
"9242.250723014312.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2202,17,0,0,"BonavistaBay_2025-07"
"9242.250723014812.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2207,5,0,0,"BonavistaBay_2025-07"
"9242.250723015312.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2210,9,0,0,"BonavistaBay_2025-07"
"9242.250723015812.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2213,14,0,0,"BonavistaBay_2025-07"
"9242.250723020312.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2217,3,0,0,"BonavistaBay_2025-07"
"9242.250723020812.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2220,7,0,0,"BonavistaBay_2025-07"
"9242.250723021312.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2224,16,0,0,"BonavistaBay_2025-07"
"9242.250723021812.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2228,1,0,0,"BonavistaBay_2025-07"
"9242.250723022312.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2231,7,0,0,"BonavistaBay_2025-07"
"9242.250723022812.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2235,1,0,0,"BonavistaBay_2025-07"
"9242.250723023312.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2238,2,0,0,"BonavistaBay_2025-07"
"9242.250723023812.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2242,1,0,0,"BonavistaBay_2025-07"
"9242.250723024312.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2245,0,0,NA,"BonavistaBay_2025-07"
"9242.250723024812.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2249,11,0,0,"BonavistaBay_2025-07"
"9242.250723025312.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2252,8,0,0,"BonavistaBay_2025-07"
"9242.250723025812.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2256,2,0,0,"BonavistaBay_2025-07"
"9242.250723030312.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2259,2,0,0,"BonavistaBay_2025-07"
"9242.250723030812.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2262,1,0,0,"BonavistaBay_2025-07"
"9242.250723031312.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2265,9,0,0,"BonavistaBay_2025-07"
"9242.250723031812.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2270,5,0,0,"BonavistaBay_2025-07"
"9242.250723032312.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2273,1,0,0,"BonavistaBay_2025-07"
"9242.250723032812.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2277,1,0,0,"BonavistaBay_2025-07"
"9242.250723033312.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2280,1,0,0,"BonavistaBay_2025-07"
"9242.250723033812.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2284,1,0,0,"BonavistaBay_2025-07"
"9242.250723034312.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2287,5,0,0,"BonavistaBay_2025-07"
"9242.250723034812.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2290,4,0,0,"BonavistaBay_2025-07"
"9242.250723035312.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2293,5,0,0,"BonavistaBay_2025-07"
"9242.250723035812.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2298,20,0,0,"BonavistaBay_2025-07"
"9242.250723040312.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2301,4,0,0,"BonavistaBay_2025-07"
"9242.250723040812.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2306,13,0,0,"BonavistaBay_2025-07"
"9242.250723041312.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2309,10,0,0,"BonavistaBay_2025-07"
"9242.250723041812.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2312,3,0,0,"BonavistaBay_2025-07"
"9242.250723042312.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2316,4,0,0,"BonavistaBay_2025-07"
"9242.250723042812.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2319,3,0,0,"BonavistaBay_2025-07"
"9242.250723043312.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2323,0,0,NA,"BonavistaBay_2025-07"
"9242.250723043812.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2327,3,0,0,"BonavistaBay_2025-07"
"9242.250723044312.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2330,6,0,0,"BonavistaBay_2025-07"
"9242.250723044812.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2333,2,0,0,"BonavistaBay_2025-07"
"9242.250723045312.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2337,4,0,0,"BonavistaBay_2025-07"
"9242.250723045812.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2340,2,0,0,"BonavistaBay_2025-07"
"9242.250723050312.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2344,10,0,0,"BonavistaBay_2025-07"
"9242.250723050812.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2348,0,0,NA,"BonavistaBay_2025-07"
"9242.250723051312.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2353,2,0,0,"BonavistaBay_2025-07"
"9242.250723051812.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2356,2,0,0,"BonavistaBay_2025-07"
"9242.250723052312.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2359,3,0,0,"BonavistaBay_2025-07"
"9242.250723052812.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2362,0,0,NA,"BonavistaBay_2025-07"
"9242.250723053312.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2367,7,0,0,"BonavistaBay_2025-07"
"9242.250723053812.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2370,2,0,0,"BonavistaBay_2025-07"
"9242.250723054312.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2373,2,0,0,"BonavistaBay_2025-07"
"9242.250723054812.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2377,5,0,0,"BonavistaBay_2025-07"
"9242.250723055312.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2380,4,0,0,"BonavistaBay_2025-07"
"9242.250723055812.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2384,3,0,0,"BonavistaBay_2025-07"
"9242.250723060312.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2387,1,0,0,"BonavistaBay_2025-07"
"9242.250723060812.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2391,1,0,0,"BonavistaBay_2025-07"
"9242.250723061312.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2395,3,0,0,"BonavistaBay_2025-07"
"9242.250723061812.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2398,2,0,0,"BonavistaBay_2025-07"
"9242.250723062312.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2402,3,0,0,"BonavistaBay_2025-07"
"9242.250723062812.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2405,6,0,0,"BonavistaBay_2025-07"
"9242.250723063312.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2408,5,0,0,"BonavistaBay_2025-07"
"9242.250723063812.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2411,1,0,0,"BonavistaBay_2025-07"
"9242.250723064312.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2414,0,0,NA,"BonavistaBay_2025-07"
"9242.250723064812.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2417,0,0,NA,"BonavistaBay_2025-07"
"9242.250723065312.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2420,1,0,0,"BonavistaBay_2025-07"
"9242.250723065812.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2424,0,0,NA,"BonavistaBay_2025-07"
"9242.250723070312.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2428,3,0,0,"BonavistaBay_2025-07"
"9242.250723070812.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2431,1,0,0,"BonavistaBay_2025-07"
"9242.250723071312.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2434,2,0,0,"BonavistaBay_2025-07"
"9242.250723071812.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2438,0,0,NA,"BonavistaBay_2025-07"
"9242.250723072312.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2441,2,0,0,"BonavistaBay_2025-07"
"9242.250723072812.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2445,7,0,0,"BonavistaBay_2025-07"
"9242.250723073312.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2448,4,0,0,"BonavistaBay_2025-07"
"9242.250723073812.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2452,6,0,0,"BonavistaBay_2025-07"
"9242.250723074312.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2455,3,0,0,"BonavistaBay_2025-07"
"9242.250723074812.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2458,8,0,0,"BonavistaBay_2025-07"
"9242.250723075312.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2461,12,0,0,"BonavistaBay_2025-07"
"9242.250723075812.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2466,13,0,0,"BonavistaBay_2025-07"
"9242.250723080312.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2469,8,0,0,"BonavistaBay_2025-07"
"9242.250723080812.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2472,7,0,0,"BonavistaBay_2025-07"
"9242.250723081312.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2476,6,0,0,"BonavistaBay_2025-07"
"9242.250723081812.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2480,1,0,0,"BonavistaBay_2025-07"
"9242.250723082313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2484,4,0,0,"BonavistaBay_2025-07"
"9242.250723082813.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2488,5,0,0,"BonavistaBay_2025-07"
"9242.250723083313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2491,2,0,0,"BonavistaBay_2025-07"
"9242.250723083813.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2495,4,0,0,"BonavistaBay_2025-07"
"9242.250723084313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2499,4,0,0,"BonavistaBay_2025-07"
"9242.250723084813.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2502,0,0,NA,"BonavistaBay_2025-07"
"9242.250723085313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2506,21,0,0,"BonavistaBay_2025-07"
"9242.250723085813.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2510,0,0,NA,"BonavistaBay_2025-07"
"9242.250723090313.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2514,0,0,NA,"BonavistaBay_2025-07"
"9242.250723090813.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2518,0,0,NA,"BonavistaBay_2025-07"
"9242.250723091313.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2521,2,0,0,"BonavistaBay_2025-07"
"9242.250723091813.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2524,3,0,0,"BonavistaBay_2025-07"
"9242.250723092313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2527,0,0,NA,"BonavistaBay_2025-07"
"9242.250723092813.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2530,0,0,NA,"BonavistaBay_2025-07"
"9242.250723093313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2533,2,0,0,"BonavistaBay_2025-07"
"9242.250723093813.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2536,1,0,0,"BonavistaBay_2025-07"
"9242.250723094313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2540,4,0,0,"BonavistaBay_2025-07"
"9242.250723094813.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2543,5,0,0,"BonavistaBay_2025-07"
"9242.250723095313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2546,1,0,0,"BonavistaBay_2025-07"
"9242.250723095813.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2549,2,0,0,"BonavistaBay_2025-07"
"9242.250723100313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2552,11,0,0,"BonavistaBay_2025-07"
"9242.250723100813.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2556,8,0,0,"BonavistaBay_2025-07"
"9242.250723101313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2560,0,0,NA,"BonavistaBay_2025-07"
"9242.250723101813.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2563,5,0,0,"BonavistaBay_2025-07"
"9242.250723102313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2566,2,0,0,"BonavistaBay_2025-07"
"9242.250723102813.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2570,1,0,0,"BonavistaBay_2025-07"
"9242.250723103313.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2574,1,0,0,"BonavistaBay_2025-07"
"9242.250723103813.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2578,5,0,0,"BonavistaBay_2025-07"
"9242.250723104313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2581,1,0,0,"BonavistaBay_2025-07"
"9242.250723104813.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2584,4,0,0,"BonavistaBay_2025-07"
"9242.250723105313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2588,17,0,0,"BonavistaBay_2025-07"
"9242.250723105813.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2592,14,0,0,"BonavistaBay_2025-07"
"9242.250723110313.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2595,3,0,0,"BonavistaBay_2025-07"
"9242.250723110813.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2598,12,0,0,"BonavistaBay_2025-07"
"9242.250723111313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2601,2,0,0,"BonavistaBay_2025-07"
"9242.250723111813.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2605,26,0,0,"BonavistaBay_2025-07"
"9242.250723112313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2608,11,0,0,"BonavistaBay_2025-07"
"9242.250723112813.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2612,13,0,0,"BonavistaBay_2025-07"
"9242.250723113313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2617,3,0,0,"BonavistaBay_2025-07"
"9242.250723113813.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2620,8,0,0,"BonavistaBay_2025-07"
"9242.250723114313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2624,27,0,0,"BonavistaBay_2025-07"
"9242.250723114813.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2629,82,0,0,"BonavistaBay_2025-07"
"9242.250723115313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2633,37,0,0,"BonavistaBay_2025-07"
"9242.250723115813.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2638,117,0,0,"BonavistaBay_2025-07"
"9242.250723120313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2643,89,0,0,"BonavistaBay_2025-07"
"9242.250723120813.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2647,79,0,0,"BonavistaBay_2025-07"
"9242.250723121313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2651,60,0,0,"BonavistaBay_2025-07"
"9242.250723121813.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2656,153,0,0,"BonavistaBay_2025-07"
"9242.250723122313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2660,77,0,0,"BonavistaBay_2025-07"
"9242.250723122813.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2665,72,0,0,"BonavistaBay_2025-07"
"9242.250723123313.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2669,80,0,0,"BonavistaBay_2025-07"
"9242.250723123813.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2673,52,0,0,"BonavistaBay_2025-07"
"9242.250723124313.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2677,78,0,0,"BonavistaBay_2025-07"
"9242.250723124813.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2682,116,0,0,"BonavistaBay_2025-07"
"9242.250723125313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2686,55,0,0,"BonavistaBay_2025-07"
"9242.250723125813.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2690,47,0,0,"BonavistaBay_2025-07"
"9242.250723130313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2694,61,0,0,"BonavistaBay_2025-07"
"9242.250723130813.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2698,74,0,0,"BonavistaBay_2025-07"
"9242.250723131313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2702,44,0,0,"BonavistaBay_2025-07"
"9242.250723131813.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2706,42,0,0,"BonavistaBay_2025-07"
"9242.250723132313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2709,41,0,0,"BonavistaBay_2025-07"
"9242.250723132813.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2713,28,0,0,"BonavistaBay_2025-07"
"9242.250723133313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2717,48,0,0,"BonavistaBay_2025-07"
"9242.250723133813.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2720,30,0,0,"BonavistaBay_2025-07"
"9242.250723134313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2724,42,0,0,"BonavistaBay_2025-07"
"9242.250723134813.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2729,44,0,0,"BonavistaBay_2025-07"
"9242.250723135313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2734,48,0,0,"BonavistaBay_2025-07"
"9242.250723135813.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2738,49,0,0,"BonavistaBay_2025-07"
"9242.250723140313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2743,29,0,0,"BonavistaBay_2025-07"
"9242.250723140813.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2746,18,0,0,"BonavistaBay_2025-07"
"9242.250723141313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2750,39,0,0,"BonavistaBay_2025-07"
"9242.250723141813.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2754,30,0,0,"BonavistaBay_2025-07"
"9242.250723142313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2758,42,0,0,"BonavistaBay_2025-07"
"9242.250723142813.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2762,42,0,0,"BonavistaBay_2025-07"
"9242.250723143313.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2765,25,0,0,"BonavistaBay_2025-07"
"9242.250723143813.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2769,38,0,0,"BonavistaBay_2025-07"
"9242.250723144313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2773,39,0,0,"BonavistaBay_2025-07"
"9242.250723144813.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2776,19,0,0,"BonavistaBay_2025-07"
"9242.250723145313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2780,31,0,0,"BonavistaBay_2025-07"
"9242.250723145813.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2783,25,0,0,"BonavistaBay_2025-07"
"9242.250723150313.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2787,33,0,0,"BonavistaBay_2025-07"
"9242.250723150813.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2790,25,0,0,"BonavistaBay_2025-07"
"9242.250723151313.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2794,46,0,0,"BonavistaBay_2025-07"
"9242.250723151813.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2798,25,0,0,"BonavistaBay_2025-07"
"9242.250723152313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2802,17,0,0,"BonavistaBay_2025-07"
"9242.250723152813.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2806,53,0,0,"BonavistaBay_2025-07"
"9242.250723153313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2809,25,0,0,"BonavistaBay_2025-07"
"9242.250723153813.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2814,53,0,0,"BonavistaBay_2025-07"
"9242.250723154313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2818,76,0,0,"BonavistaBay_2025-07"
"9242.250723154813.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2823,71,0,0,"BonavistaBay_2025-07"
"9242.250723155313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2828,67,0,0,"BonavistaBay_2025-07"
"9242.250723155813.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2833,83,0,0,"BonavistaBay_2025-07"
"9242.250723160313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2837,46,0,0,"BonavistaBay_2025-07"
"9242.250723160813.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2842,83,0,0,"BonavistaBay_2025-07"
"9242.250723161313.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2847,59,0,0,"BonavistaBay_2025-07"
"9242.250723161813.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2851,94,0,0,"BonavistaBay_2025-07"
"9242.250723162313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2856,117,0,0,"BonavistaBay_2025-07"
"9242.250723162813.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2861,163,0,0,"BonavistaBay_2025-07"
"9242.250723163313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2866,63,2,0.0317460317460317,"BonavistaBay_2025-07"
"9242.250723163813.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2871,46,0,0,"BonavistaBay_2025-07"
"9242.250723164313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2876,48,0,0,"BonavistaBay_2025-07"
"9242.250723164813.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2879,24,0,0,"BonavistaBay_2025-07"
"9242.250723165313.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2883,24,0,0,"BonavistaBay_2025-07"
"9242.250723165813.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2887,29,0,0,"BonavistaBay_2025-07"
"9242.250723170313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2891,26,0,0,"BonavistaBay_2025-07"
"9242.250723170813.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2895,47,0,0,"BonavistaBay_2025-07"
"9242.250723171313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2898,55,0,0,"BonavistaBay_2025-07"
"9242.250723171813.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2902,89,0,0,"BonavistaBay_2025-07"
"9242.250723172313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2907,129,0,0,"BonavistaBay_2025-07"
"9242.250723172813.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2911,37,0,0,"BonavistaBay_2025-07"
"9242.250723173313.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2915,29,0,0,"BonavistaBay_2025-07"
"9242.250723173813.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2920,28,0,0,"BonavistaBay_2025-07"
"9242.250723174313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2924,53,0,0,"BonavistaBay_2025-07"
"9242.250723174813.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2928,33,0,0,"BonavistaBay_2025-07"
"9242.250723175313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2933,41,0,0,"BonavistaBay_2025-07"
"9242.250723175813.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2936,43,0,0,"BonavistaBay_2025-07"
"9242.250723180313.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2940,43,0,0,"BonavistaBay_2025-07"
"9242.250723180813.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2944,43,0,0,"BonavistaBay_2025-07"
"9242.250723181313.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2948,38,0,0,"BonavistaBay_2025-07"
"9242.250723181813.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2952,36,0,0,"BonavistaBay_2025-07"
"9242.250723182313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2955,33,0,0,"BonavistaBay_2025-07"
"9242.250723182813.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2959,11,0,0,"BonavistaBay_2025-07"
"9242.250723183313.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2962,2,0,0,"BonavistaBay_2025-07"
"9242.250723183813.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2965,2,0,0,"BonavistaBay_2025-07"
"9242.250723184313.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2968,1,0,0,"BonavistaBay_2025-07"
"9242.250723184813.wav","Audio",5M 0S,1,0.1,"no","2","12","Succeeded",2971,6,0,0,"BonavistaBay_2025-07"
"9242.250723185313.wav","Audio",4M 59S,1,0.1,"no","2","12","Succeeded",2974,9,0,0,"BonavistaBay_2025-07"
